0.000	0.0049	-0.0000	0.0049
0.025	-0.0012	-0.0000	-0.0012
0.050	-0.0012	-0.0000	-0.0012
0.075	-0.0012	-0.0000	-0.0012
0.100	-0.0012	-0.0000	-0.0012
0.125	-0.0012	-0.0000	-0.0012
0.150	-0.0012	-0.0000	-0.0012
0.175	-0.0012	-0.0000	-0.0012
0.200	-0.0012	-0.0000	-0.0012
0.225	-0.0012	-0.0000	-0.0012
0.250	-0.0012	-0.0000	-0.0012
0.275	-0.0012	-0.0000	-0.0012
0.300	-0.0012	-0.0000	-0.0012
0.325	-0.0012	-0.0000	-0.0012
0.350	-0.0012	-0.0000	-0.0011
0.375	-0.0011	-0.0000	-0.0011
0.400	-0.0011	-0.0000	-0.0011
0.425	-0.0011	-0.0000	-0.0011
0.450	-0.0011	-0.0000	-0.0011
0.475	-0.0011	-0.0000	-0.0011
0.500	-0.0011	-0.0000	-0.0011
0.525	-0.0011	-0.0000	-0.0011
0.550	-0.0011	-0.0000	-0.0011
0.575	-0.0011	-0.0000	-0.0011
0.600	-0.0011	-0.0000	-0.0011
0.625	-0.0011	-0.0000	-0.0011
0.650	-0.0011	-0.0000	-0.0011
0.675	-0.0011	-0.0000	-0.0011
0.700	-0.0011	-0.0000	-0.0011
0.725	-0.0011	-0.0000	-0.0011
0.750	-0.0011	-0.0000	-0.0011
0.775	-0.0010	-0.0000	-0.0010
0.800	-0.0010	-0.0000	-0.0010
0.825	-0.0010	-0.0000	-0.0010
0.850	-0.0010	-0.0000	-0.0010
0.875	-0.0010	-0.0000	-0.0010
0.900	-0.0010	-0.0000	-0.0010
0.925	-0.0010	-0.0000	-0.0010
0.950	-0.0010	-0.0000	-0.0010
0.975	-0.0010	-0.0000	-0.0010
1.000	-0.0010	-0.0000	-0.0010
1.025	-0.0010	-0.0000	-0.0010
1.050	-0.0010	-0.0000	-0.0010
1.075	-0.0010	-0.0000	-0.0010
1.100	-0.0010	-0.0000	-0.0010
1.125	-0.0010	-0.0000	-0.0010
1.150	-0.0009	-0.0000	-0.0009
1.175	-0.0009	-0.0000	-0.0009
1.200	-0.0009	-0.0000	-0.0009
1.225	-0.0009	-0.0000	-0.0009
1.250	-0.0009	-0.0000	-0.0009
1.275	-0.0009	-0.0000	-0.0009
1.300	-0.0009	-0.0000	-0.0009
1.325	-0.0009	-0.0000	-0.0009
1.350	-0.0009	-0.0000	-0.0009
1.375	-0.0009	-0.0000	-0.0009
1.400	-0.0009	-0.0000	-0.0009
1.425	-0.0009	-0.0000	-0.0009
1.450	-0.0009	-0.0000	-0.0009
1.475	-0.0009	-0.0000	-0.0009
1.500	-0.0009	-0.0000	-0.0008
1.525	-0.0008	-0.0000	-0.0008
1.550	-0.0008	-0.0000	-0.0008
1.575	-0.0008	-0.0000	-0.0008
1.600	-0.0008	-0.0000	-0.0008
1.625	-0.0008	-0.0000	-0.0008
1.650	-0.0008	-0.0000	-0.0008
1.675	-0.0008	-0.0000	-0.0008
1.700	-0.0008	-0.0000	-0.0008
1.725	-0.0008	-0.0000	-0.0008
1.750	-0.0008	-0.0000	-0.0008
1.775	-0.0008	-0.0000	-0.0008
1.800	-0.0008	-0.0000	-0.0008
1.825	-0.0008	-0.0000	-0.0008
1.850	-0.0008	-0.0000	-0.0008
1.875	-0.0008	-0.0000	-0.0008
1.900	-0.0007	-0.0000	-0.0007
1.925	-0.0007	-0.0000	-0.0007
1.950	-0.0007	-0.0000	-0.0007
1.975	-0.0007	-0.0000	-0.0007
2.000	-0.0007	-0.0000	-0.0007
2.025	-0.0007	-0.0000	-0.0007
2.050	-0.0007	-0.0000	-0.0007
2.075	-0.0007	-0.0000	-0.0007
2.100	-0.0007	-0.0000	-0.0007
2.125	-0.0007	-0.0000	-0.0007
2.150	-0.0007	-0.0000	-0.0007
2.175	-0.0007	-0.0000	-0.0007
2.200	-0.0007	-0.0000	-0.0007
2.225	-0.0007	-0.0000	-0.0007
2.250	-0.0007	-0.0000	-0.0007
2.275	-0.0007	-0.0000	-0.0007
2.300	-0.0007	-0.0000	-0.0007
2.325	-0.0007	-0.0000	-0.0007
2.350	-0.0006	-0.0000	-0.0006
2.375	-0.0006	-0.0000	-0.0006
2.400	-0.0006	-0.0000	-0.0006
2.425	-0.0006	-0.0000	-0.0006
2.450	-0.0006	-0.0000	-0.0006
2.475	-0.0006	-0.0000	-0.0006
2.500	-0.0006	-0.0000	-0.0006
2.525	-0.0006	0.0000	-0.0006
2.550	-0.0006	0.0000	-0.0006
2.575	-0.0006	0.0000	-0.0006
2.600	-0.0006	0.0000	-0.0006
2.625	-0.0006	0.0000	-0.0006
2.650	-0.0006	0.0000	-0.0006
2.675	-0.0006	0.0000	-0.0006
2.700	-0.0006	0.0000	-0.0006
2.725	-0.0006	0.0000	-0.0006
2.750	-0.0006	0.0000	-0.0006
2.775	-0.0006	0.0000	-0.0006
2.800	-0.0006	0.0000	-0.0006
2.825	-0.0006	0.0000	-0.0006
2.850	-0.0006	0.0000	-0.0006
2.875	-0.0005	0.0000	-0.0005
2.900	-0.0005	0.0000	-0.0005
2.925	-0.0005	0.0000	-0.0005
2.950	-0.0005	0.0000	-0.0005
2.975	-0.0005	0.0000	-0.0005
3.000	-0.0005	0.0000	-0.0005
3.025	-0.0005	0.0000	-0.0005
3.050	-0.0005	0.0000	-0.0005
3.075	-0.0005	0.0000	-0.0005
3.100	-0.0005	0.0000	-0.0005
3.125	-0.0005	0.0000	-0.0005
3.150	-0.0005	0.0000	-0.0005
3.175	-0.0005	0.0000	-0.0005
3.200	-0.0005	0.0000	-0.0005
3.225	-0.0005	0.0000	-0.0005
3.250	-0.0005	0.0000	-0.0005
3.275	-0.0005	0.0000	-0.0005
3.300	-0.0005	0.0000	-0.0005
3.325	-0.0005	0.0000	-0.0005
3.350	-0.0005	0.0000	-0.0005
3.375	-0.0005	0.0000	-0.0005
3.400	-0.0005	0.0000	-0.0005
3.425	-0.0005	0.0000	-0.0005
3.450	-0.0005	0.0000	-0.0005
3.475	-0.0005	0.0000	-0.0005
3.500	-0.0005	0.0000	-0.0005
3.525	-0.0004	-0.0000	-0.0004
3.550	-0.0004	-0.0000	-0.0004
3.575	-0.0004	-0.0000	-0.0004
3.600	-0.0004	-0.0000	-0.0004
3.625	-0.0004	-0.0000	-0.0004
3.650	-0.0004	-0.0000	-0.0004
3.675	-0.0004	-0.0000	-0.0004
3.700	-0.0004	-0.0000	-0.0004
3.725	-0.0004	-0.0000	-0.0004
3.750	-0.0004	-0.0000	-0.0004
